Seq,Form,Time_UTC,Run_ID,NAVAREA,Warning_ID,Type,PSN_Lat,PSN_Lon,Dist_NM,Band,Plotted,Source_Kind,Source_URL,Status,Notes
428,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 1292/2025,LINE,61.548667,-59.386333,2287.6,AMBER,NO,MANUAL,,OK,
429,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 1391/2025,POINT,11.221833,-68.438000,291.8,AMBER,NO,MANUAL,,OK,
430,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 1404/2025,POINT,10.058833,-61.625833,94.6,AMBER,NO,MANUAL,,OK,
431,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 1413/2025,POINT,6.965500,-57.809000,250.2,AMBER,NO,MANUAL,,OK,
432,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 1430/2025,AREA,8.266000,-57.037167,194.6,AMBER,NO,MANUAL,,OK,
433,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 1431/2025,AREA,8.162167,-57.162167,153.9,AMBER,NO,MANUAL,,OK,
434,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 007/2026,AREA,8.011000,-56.743000,178.6,AMBER,NO,MANUAL,,OK,
435,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 016/2026,AREA,27.889333,-95.683000,50.0,RED,NO,MANUAL,,OK,
436,NS-01,2026-03-11T02:32:38Z,20260311_023238Z,IV,NAVAREA IV 019/2026,POINT,10.049500,-61.927833,93.1,AMBER,NO,MANUAL,,OK,
437,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 027/2026,POINT,11.177000,-60.727000,33.5,RED,NO,MANUAL,,OK,
438,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 053/2026,POINT,25.237333,-97.128667,278.4,AMBER,NO,MANUAL,,OK,
439,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 055/2026,POINT,20.720000,-75.319167,230.1,AMBER,NO,MANUAL,,OK,
440,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 079/2026,POINT,10.087833,-61.279500,99.2,AMBER,NO,MANUAL,,OK,
441,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 098/2026,AREA,8.000000,-57.165000,168.0,AMBER,NO,MANUAL,,OK,
442,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 099/2026,AREA,7.050000,-59.960000,258.0,AMBER,NO,MANUAL,,OK,
443,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 113/2026,POINT,9.381667,-79.898333,503.2,AMBER,NO,MANUAL,,OK,
444,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 127/2026,LINE,41.700000,-70.500000,184.2,AMBER,NO,MANUAL,,OK,
445,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 133/2026,LINE,16.469667,-75.608167,110.7,AMBER,NO,MANUAL,,OK,
446,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 153/2026,LINE,11.422500,-58.640667,109.1,AMBER,NO,MANUAL,,OK,
447,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 158/2026,AREA,15.796667,-79.848333,175.0,AMBER,NO,MANUAL,,OK,
448,NS-01,2026-03-11T02:32:39Z,20260311_023239Z,IV,NAVAREA IV 161/2026,POINT,10.812000,-61.364333,58.8,AMBER,NO,MANUAL,,OK,
449,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 167/2026,AREA,27.402333,-92.096833,22.8,RED,NO,MANUAL,,OK,
450,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 180/2026,AREA,15.785667,-88.604333,378.1,AMBER,NO,MANUAL,,OK,
451,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 187/2026,AREA,31.950000,-77.016667,755.8,AMBER,NO,MANUAL,,OK,
452,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 189/2026,LINE,10.365667,-60.604667,79.7,AMBER,NO,MANUAL,,OK,
453,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 207/2026,AREA,29.016667,-75.000000,480.9,AMBER,NO,MANUAL,,OK,
454,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 213/2026,POINT,14.583333,-61.789333,179.4,AMBER,NO,MANUAL,,OK,
455,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 215/2026,AREA,31.950000,-77.016667,479.5,AMBER,NO,MANUAL,,OK,
456,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 217/2026,AREA,31.950000,-77.016667,479.5,AMBER,NO,MANUAL,,OK,
457,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 218/2026,LINE,21.600000,-85.975000,39.2,RED,NO,MANUAL,,OK,
458,NS-01,2026-03-11T02:32:40Z,20260311_023240Z,IV,NAVAREA IV 219/2026,LINE,46.666667,-53.166667,1533.2,AMBER,NO,MANUAL,,OK,
459,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 144/2021,POINT,20.836667,-86.916667,93.3,AMBER,NO,MANUAL,,OK,
460,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 277/2021,POINT,18.212500,-94.133333,466.4,AMBER,NO,MANUAL,,OK,
461,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 278/2021,POINT,18.704722,-95.188333,476.5,AMBER,NO,MANUAL,,OK,
462,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 778/2021,POINT,20.973333,-97.308333,446.1,AMBER,NO,MANUAL,,OK,
463,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 1003/2021,POINT,15.925000,-87.603333,349.1,AMBER,NO,MANUAL,,OK,
464,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 1157/2021,POINT,20.062222,-72.967222,294.1,AMBER,NO,MANUAL,,OK,
465,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 120/2022,POINT,18.138333,-68.755000,237.3,AMBER,NO,MANUAL,,OK,
466,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 141/2022,POINT,16.108333,-88.266667,354.9,AMBER,NO,MANUAL,,OK,
467,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 227/2022,POINT,19.803333,-70.695000,284.2,AMBER,NO,MANUAL,,OK,
468,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 367/2022,POINT,19.785000,-87.463333,151.2,AMBER,NO,MANUAL,,OK,
469,NS-01,2026-03-11T02:35:12Z,20260311_023512Z,IV,NAVAREA IV 439/2022,POINT,21.526667,-86.805000,66.1,AMBER,NO,MANUAL,,OK,
470,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 441/2022,POINT,17.741667,-77.158333,23.5,RED,NO,MANUAL,,OK,
471,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 748/2022,POINT,11.990000,-68.643333,248.2,AMBER,NO,MANUAL,,OK,
472,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 222/2023,AREA,18.226667,-63.069167,402.7,AMBER,NO,MANUAL,,OK,
473,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 356/2023,POINT,20.211333,-87.430000,135.3,AMBER,NO,MANUAL,,OK,
474,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 873/2023,POINT,15.865000,-87.965000,360.5,AMBER,NO,MANUAL,,OK,
475,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 959/2023,POINT,8.556667,-59.995833,191.3,AMBER,NO,MANUAL,,OK,
476,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 1377/2023,POINT,18.613333,-68.325000,274.9,AMBER,NO,MANUAL,,OK,
477,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 1403/2023,POINT,18.274167,-87.835000,231.4,AMBER,NO,MANUAL,,OK,
478,NS-01,2026-03-11T02:35:13Z,20260311_023513Z,IV,NAVAREA IV 1404/2023,POINT,22.115000,-91.398333,194.4,AMBER,NO,MANUAL,,OK,
479,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 012/2024,AREA,8.011000,-56.743000,180.2,AMBER,NO,MANUAL,,OK,
480,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 151/2024,POINT,10.703333,-62.140000,54.9,AMBER,NO,MANUAL,,OK,
481,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 161/2024,POINT,10.091667,-65.178333,210.5,AMBER,NO,MANUAL,,OK,
482,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 177/2024,POINT,11.134500,-60.775833,36.9,RED,NO,MANUAL,,OK,
483,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 214/2024,POINT,12.156167,-68.326833,253.5,AMBER,NO,MANUAL,,OK,
484,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 325/2024,POINT,7.044500,-57.977500,259.5,AMBER,NO,MANUAL,,OK,
485,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 437/2024,POINT,13.573500,-80.091833,279.8,AMBER,NO,MANUAL,,OK,
486,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 701/2024,POINT,24.627000,-97.716167,322.9,AMBER,NO,MANUAL,,OK,
487,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 702/2024,POINT,24.487167,-97.742667,328.1,AMBER,NO,MANUAL,,OK,
488,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 703/2024,POINT,19.312667,-87.446000,169.5,AMBER,NO,MANUAL,,OK,
489,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 710/2024,AREA,8.032333,-57.006167,194.3,AMBER,NO,MANUAL,,OK,
490,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 711/2024,AREA,8.011000,-56.743000,180.2,AMBER,NO,MANUAL,,OK,
491,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 722/2024,POINT,17.470000,-87.491667,261.8,AMBER,NO,MANUAL,,OK,
492,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 733/2024,LINE,41.713333,-70.505000,184.2,AMBER,NO,MANUAL,,OK,
493,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 746/2024,POINT,47.898833,-46.795667,2280.5,AMBER,NO,MANUAL,,OK,
494,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 797/2024,POINT,12.595833,-61.407333,67.9,AMBER,NO,MANUAL,,OK,
495,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 1125/2024,POINT,16.210000,-88.503333,356.1,AMBER,NO,MANUAL,,OK,
496,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 1382/2024,POINT,18.464333,-69.876333,219.5,AMBER,NO,MANUAL,,OK,
497,NS-01,2026-03-11T02:35:14Z,20260311_023514Z,IV,NAVAREA IV 1524/2024,AREA,17.451000,-63.935667,348.6,AMBER,NO,MANUAL,,OK,
498,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 1553/2024,POINT,21.578500,-81.638333,153.5,AMBER,NO,MANUAL,,OK,
499,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 012/2025,POINT,16.106667,-88.276667,355.3,AMBER,NO,MANUAL,,OK,
500,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 090/2025,POINT,19.142667,-95.808000,472.3,AMBER,NO,MANUAL,,OK,
501,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 130/2025,POINT,17.203333,-87.530000,277.1,AMBER,NO,MANUAL,,OK,
502,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 155/2025,POINT,11.106667,-74.855000,313.7,AMBER,NO,MANUAL,,OK,
503,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 183/2025,POINT,11.381667,-63.120000,69.7,AMBER,NO,MANUAL,,OK,
504,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 311/2025,POINT,11.807167,-66.200000,249.8,AMBER,NO,MANUAL,,OK,
505,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 312/2025,POINT,11.811667,-66.184667,248.9,AMBER,NO,MANUAL,,OK,
506,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 354/2025,AREA,10.998000,-64.284167,69.2,AMBER,NO,MANUAL,,OK,
507,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 428/2025,POINT,12.171833,-68.863667,231.5,AMBER,NO,MANUAL,,OK,
508,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 466/2025,POINT,12.480833,-81.730500,390.6,AMBER,NO,MANUAL,,OK,
509,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 504/2025,POINT,9.381667,-79.898333,503.2,AMBER,NO,MANUAL,,OK,
510,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 517/2025,AREA,27.176833,-93.726833,10.9,RED,NO,MANUAL,,OK,
511,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 546/2025,POINT,29.883333,-89.945000,184.2,AMBER,NO,MANUAL,,OK,
512,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 563/2025,POINT,11.082000,-64.216667,136.6,AMBER,NO,MANUAL,,OK,
513,NS-01,2026-03-11T02:35:15Z,20260311_023515Z,IV,NAVAREA IV 616/2025,LINE,41.700000,-70.505000,184.2,AMBER,NO,MANUAL,,OK,
514,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 643/2025,POINT,10.900000,-65.205000,195.8,AMBER,NO,MANUAL,,OK,
515,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 644/2025,POINT,11.201333,-70.777833,238.3,AMBER,NO,MANUAL,,OK,
516,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 650/2025,POINT,9.392000,-79.895833,502.6,AMBER,NO,MANUAL,,OK,
517,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 663/2025,POINT,9.392000,-79.897833,502.6,AMBER,NO,MANUAL,,OK,
518,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 667/2025,POINT,14.605333,-61.062333,177.2,AMBER,NO,MANUAL,,OK,
519,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 671/2025,POINT,10.841333,-64.156333,137.3,AMBER,NO,MANUAL,,OK,
520,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 693/2025,AREA,15.848333,-87.375000,243.8,AMBER,NO,MANUAL,,OK,
521,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 761/2025,POINT,-6.080167,-55.213667,474.2,AMBER,NO,MANUAL,,OK,
522,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 789/2025,POINT,10.604167,-66.945167,299.9,AMBER,NO,MANUAL,,OK,
523,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 829/2025,POINT,10.696833,-61.754167,55.5,AMBER,NO,MANUAL,,OK,
524,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 872/2025,LINE,1.319614,-69.275167,614.7,AMBER,NO,MANUAL,,OK,
525,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 998/2025,POINT,10.471500,-61.563833,71.6,AMBER,NO,MANUAL,,OK,
526,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 1114/2025,POINT,11.148333,-60.845000,38.0,RED,NO,MANUAL,,OK,
527,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 1158/2025,POINT,10.223167,-64.703667,181.8,AMBER,NO,MANUAL,,OK,
528,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 1170/2025,AREA,58.816667,-68.316833,2001.6,AMBER,NO,MANUAL,,OK,
529,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 1174/2025,POINT,11.502500,-69.555667,243.0,AMBER,NO,MANUAL,,OK,
530,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 1175/2025,POINT,11.043167,-64.377167,146.4,AMBER,NO,MANUAL,,OK,
531,NS-01,2026-03-11T02:35:16Z,20260311_023516Z,IV,NAVAREA IV 1282/2025,POINT,16.333333,-61.005500,279.6,AMBER,NO,MANUAL,,OK,
532,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 1292/2025,LINE,61.548667,-59.386333,2287.6,AMBER,NO,MANUAL,,OK,
533,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 1391/2025,POINT,11.221833,-68.438000,291.8,AMBER,NO,MANUAL,,OK,
534,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 1404/2025,POINT,10.058833,-61.625833,94.6,AMBER,NO,MANUAL,,OK,
535,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 1413/2025,POINT,6.965500,-57.809000,250.2,AMBER,NO,MANUAL,,OK,
536,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 1430/2025,AREA,8.266000,-57.037167,194.6,AMBER,NO,MANUAL,,OK,
537,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 1431/2025,AREA,8.162167,-57.162167,153.9,AMBER,NO,MANUAL,,OK,
538,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 007/2026,AREA,8.011000,-56.743000,178.6,AMBER,NO,MANUAL,,OK,
539,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 016/2026,AREA,27.889333,-95.683000,50.0,RED,NO,MANUAL,,OK,
540,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 019/2026,POINT,10.049500,-61.927833,93.1,AMBER,NO,MANUAL,,OK,
541,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 027/2026,POINT,11.177000,-60.727000,33.5,RED,NO,MANUAL,,OK,
542,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 053/2026,POINT,25.237333,-97.128667,278.4,AMBER,NO,MANUAL,,OK,
543,NS-01,2026-03-11T02:35:17Z,20260311_023517Z,IV,NAVAREA IV 055/2026,POINT,20.720000,-75.319167,230.1,AMBER,NO,MANUAL,,OK,
544,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 079/2026,POINT,10.087833,-61.279500,99.2,AMBER,NO,MANUAL,,OK,
545,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 098/2026,AREA,8.000000,-57.165000,168.0,AMBER,NO,MANUAL,,OK,
546,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 099/2026,AREA,7.050000,-59.960000,258.0,AMBER,NO,MANUAL,,OK,
547,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 113/2026,POINT,9.381667,-79.898333,503.2,AMBER,NO,MANUAL,,OK,
548,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 127/2026,LINE,41.700000,-70.500000,184.2,AMBER,NO,MANUAL,,OK,
549,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 133/2026,LINE,16.469667,-75.608167,110.7,AMBER,NO,MANUAL,,OK,
550,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 153/2026,LINE,11.422500,-58.640667,109.1,AMBER,NO,MANUAL,,OK,
551,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 158/2026,AREA,15.796667,-79.848333,175.0,AMBER,NO,MANUAL,,OK,
552,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 161/2026,POINT,10.812000,-61.364333,58.8,AMBER,NO,MANUAL,,OK,
553,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 167/2026,AREA,27.402333,-92.096833,22.8,RED,NO,MANUAL,,OK,
554,NS-01,2026-03-11T02:35:18Z,20260311_023518Z,IV,NAVAREA IV 180/2026,AREA,15.785667,-88.604333,378.1,AMBER,NO,MANUAL,,OK,
555,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 187/2026,AREA,31.950000,-77.016667,755.8,AMBER,NO,MANUAL,,OK,
556,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 189/2026,LINE,10.365667,-60.604667,79.7,AMBER,NO,MANUAL,,OK,
557,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 207/2026,AREA,29.016667,-75.000000,480.9,AMBER,NO,MANUAL,,OK,
558,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 213/2026,POINT,14.583333,-61.789333,179.4,AMBER,NO,MANUAL,,OK,
559,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 215/2026,AREA,31.950000,-77.016667,479.5,AMBER,NO,MANUAL,,OK,
560,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 217/2026,AREA,31.950000,-77.016667,479.5,AMBER,NO,MANUAL,,OK,
561,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 218/2026,LINE,21.600000,-85.975000,39.2,RED,NO,MANUAL,,OK,
562,NS-01,2026-03-11T02:35:19Z,20260311_023519Z,IV,NAVAREA IV 219/2026,LINE,46.666667,-53.166667,1533.2,AMBER,NO,MANUAL,,OK,
563,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 144/2021,POINT,20.836667,-86.916667,93.3,AMBER,NO,MANUAL,,OK,
564,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 277/2021,POINT,18.212500,-94.133333,466.4,AMBER,NO,MANUAL,,OK,
565,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 278/2021,POINT,18.704722,-95.188333,476.5,AMBER,NO,MANUAL,,OK,
566,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 778/2021,POINT,20.973333,-97.308333,446.1,AMBER,NO,MANUAL,,OK,
567,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 1003/2021,POINT,15.925000,-87.603333,349.1,AMBER,NO,MANUAL,,OK,
568,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 1157/2021,POINT,20.062222,-72.967222,294.1,AMBER,NO,MANUAL,,OK,
569,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 120/2022,POINT,18.138333,-68.755000,237.3,AMBER,NO,MANUAL,,OK,
570,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 141/2022,POINT,16.108333,-88.266667,354.9,AMBER,NO,MANUAL,,OK,
571,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 227/2022,POINT,19.803333,-70.695000,284.2,AMBER,NO,MANUAL,,OK,
572,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 367/2022,POINT,19.785000,-87.463333,151.2,AMBER,NO,MANUAL,,OK,
573,NS-01,2026-03-11T02:35:21Z,20260311_023521Z,IV,NAVAREA IV 439/2022,POINT,21.526667,-86.805000,66.1,AMBER,NO,MANUAL,,OK,
574,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 441/2022,POINT,17.741667,-77.158333,23.5,RED,NO,MANUAL,,OK,
575,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 748/2022,POINT,11.990000,-68.643333,248.2,AMBER,NO,MANUAL,,OK,
576,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 222/2023,AREA,18.226667,-63.069167,402.7,AMBER,NO,MANUAL,,OK,
577,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 356/2023,POINT,20.211333,-87.430000,135.3,AMBER,NO,MANUAL,,OK,
578,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 873/2023,POINT,15.865000,-87.965000,360.5,AMBER,NO,MANUAL,,OK,
579,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 959/2023,POINT,8.556667,-59.995833,191.3,AMBER,NO,MANUAL,,OK,
580,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 1377/2023,POINT,18.613333,-68.325000,274.9,AMBER,NO,MANUAL,,OK,
581,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 1403/2023,POINT,18.274167,-87.835000,231.4,AMBER,NO,MANUAL,,OK,
582,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 1404/2023,POINT,22.115000,-91.398333,194.4,AMBER,NO,MANUAL,,OK,
583,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 012/2024,AREA,8.011000,-56.743000,180.2,AMBER,NO,MANUAL,,OK,
584,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 151/2024,POINT,10.703333,-62.140000,54.9,AMBER,NO,MANUAL,,OK,
585,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 161/2024,POINT,10.091667,-65.178333,210.5,AMBER,NO,MANUAL,,OK,
586,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 177/2024,POINT,11.134500,-60.775833,36.9,RED,NO,MANUAL,,OK,
587,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 214/2024,POINT,12.156167,-68.326833,253.5,AMBER,NO,MANUAL,,OK,
588,NS-01,2026-03-11T02:35:22Z,20260311_023522Z,IV,NAVAREA IV 325/2024,POINT,7.044500,-57.977500,259.5,AMBER,NO,MANUAL,,OK,
