LINE_AGGREGATE
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
11,22.900,N,063,07.200,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
47,53.930,N,046,47.740,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
07,02.670,N,057,58.650,W,1,2,2,
END
LINE_AGGREGATE
22,06.900,N,091,23.900,W,1,2,2,
END
LINE_AGGREGATE
22,06.900,N,091,23.900,W,1,2,2,
END
LINE_AGGREGATE
22,06.900,N,091,23.900,W,1,2,2,
END
LINE_AGGREGATE
22,06.900,N,091,23.900,W,1,2,2,
END
LINE_AGGREGATE
22,06.900,N,091,23.900,W,1,2,2,
END
LINE_AGGREGATE
22,06.900,N,091,23.900,W,1,2,2,
END
LINE_AGGREGATE
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
LINE_AGGREGATE
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
LINE_AGGREGATE
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
LINE_AGGREGATE
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
LINE_AGGREGATE
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
LINE_AGGREGATE
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
LINE_AGGREGATE
16,06.500,N,088,16.000,W,1,2,2,
END
LINE_AGGREGATE
16,06.500,N,088,16.000,W,1,2,2,
END
LINE_AGGREGATE
16,06.500,N,088,16.000,W,1,2,2,
END
LINE_AGGREGATE
16,06.500,N,088,16.000,W,1,2,2,
END
LINE_AGGREGATE
16,06.500,N,088,16.000,W,1,2,2,
END
LINE_AGGREGATE
16,06.500,N,088,16.000,W,1,2,2,
END
LINE_AGGREGATE
18,42.283,N,095,11.300,W,1,2,2,
END
LINE_AGGREGATE
18,42.283,N,095,11.300,W,1,2,2,
END
LINE_AGGREGATE
18,42.283,N,095,11.300,W,1,2,2,
END
LINE_AGGREGATE
18,42.283,N,095,11.300,W,1,2,2,
END
LINE_AGGREGATE
18,42.283,N,095,11.300,W,1,2,2,
END
LINE_AGGREGATE
20,50.200,N,086,55.000,W,1,2,2,
END
LINE_AGGREGATE
20,50.200,N,086,55.000,W,1,2,2,
END
18,42.283,N,095,11.300,W,1,2,2,
END
10,13.390,N,064,42.220,W,1,2,2,
END
11,08.900,N,060,50.700,W,1,2,3,
END
10,08.300,N,060,59.500,W,1,2,2,
END
10,28.290,N,061,33.830,W,1,2,2,
END
01,19.177,N,069,16.510,W,1,2,2,
02,19.151,N,069,07.440,W,1,2,2,
04,19.173,N,069,13.740,W,1,2,2,
01,19.177,N,069,16.510,W,1,2,2,
END
10,41.810,N,061,45.250,W,1,2,2,
END
10,36.250,N,066,56.710,W,1,2,2,
END
06,04.810,N,055,12.820,W,1,2,2,
END
15,50.900,N,087,22.500,W,1,2,2,
16,07.300,N,086,52.900,W,1,2,2,
15,58.600,N,086,28.600,W,1,2,2,
15,59.200,N,085,01.700,W,1,2,2,
15,48.900,N,084,18.200,W,1,2,2,
15,15.200,N,083,23.700,W,1,2,2,
16,01.500,N,086,00.600,W,1,2,2,
16,16.100,N,086,36.100,W,1,2,2,
15,50.900,N,087,22.500,W,1,2,2,
END
10,50.480,N,064,09.380,W,1,2,2,
END
14,36.320,N,061,03.740,W,1,2,2,
END
09,23.520,N,079,53.870,W,1,2,2,
END
09,23.520,N,079,53.750,W,1,2,2,
END
11,12.080,N,070,46.670,W,1,2,2,
END
10,54.000,N,065,12.300,W,1,2,2,
END
41,42.000,N,070,30.300,W,1,2,2,
36,43.700,N,076,00.600,W,1,2,2,
32,50.000,N,079,56.000,W,1,2,2,
25,37.000,N,080,23.000,W,1,2,2,
29,53.100,N,089,56.700,W,1,2,2,
41,42.000,N,070,30.300,W,1,2,2,
END
11,04.920,N,064,13.000,W,1,2,2,
END
29,53.000,N,089,56.700,W,1,2,2,
END
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
09,22.900,N,079,53.900,W,1,2,2,
END
12,28.850,N,081,43.830,W,1,2,2,
END
12,10.310,N,068,51.820,W,1,2,2,
END
10,59.880,N,064,17.050,W,1,2,2,
11,11.680,N,064,57.000,W,1,2,2,
11,47.560,N,064,25.280,W,1,2,2,
11,07.070,N,063,40.770,W,1,2,2,
11,14.910,N,063,59.520,W,1,2,2,
11,55.000,N,064,01.980,W,1,2,2,
11,28.250,N,063,07.480,W,1,2,2,
10,59.880,N,064,17.050,W,1,2,2,
END
11,48.700,N,066,11.080,W,1,2,2,
END
11,48.430,N,066,12.000,W,1,2,2,
END
11,22.900,N,063,07.200,W,1,2,2,
END
11,06.400,N,074,51.300,W,1,2,2,
END
17,12.200,N,087,31.800,W,1,2,2,
END
19,08.560,N,095,48.480,W,1,2,2,
END
16,06.400,N,088,16.600,W,1,2,2,
END
21,34.710,N,081,38.300,W,1,2,2,
END
17,27.060,N,063,56.140,W,1,2,2,
17,29.000,N,063,55.090,W,1,2,2,
17,27.940,N,063,43.320,W,1,2,2,
17,38.030,N,063,27.410,W,1,2,2,
17,43.350,N,063,32.740,W,1,2,2,
17,45.980,N,063,29.980,W,1,2,2,
17,40.340,N,063,21.100,W,1,2,2,
17,30.880,N,063,10.920,W,1,2,2,
17,23.800,N,063,11.250,W,1,2,2,
17,16.270,N,063,15.850,W,1,2,2,
17,13.440,N,063,26.890,W,1,2,2,
17,10.550,N,063,41.810,W,1,2,2,
17,20.850,N,063,49.890,W,1,2,2,
17,27.060,N,063,56.140,W,1,2,2,
END
18,27.860,N,069,52.580,W,1,2,2,
END
16,12.600,N,088,30.200,W,1,2,2,
END
12,35.750,N,061,24.440,W,1,2,2,
END
47,53.930,N,046,47.740,W,1,2,2,
END
41,42.800,N,070,30.300,W,1,2,2,
29,53.100,N,089,56.700,W,1,2,2,
END
17,28.200,N,087,29.500,W,1,2,2,
END
19,18.760,N,087,26.760,W,1,2,2,
END
24,29.230,N,097,44.560,W,1,2,2,
END
24,37.620,N,097,42.970,W,1,2,2,
END
13,34.410,N,080,05.510,W,1,2,2,
END
07,02.670,N,057,58.650,W,1,2,2,
END
12,09.370,N,068,19.610,W,1,2,2,
END
11,08.070,N,060,46.550,W,1,2,3,
END
10,05.500,N,065,10.700,W,1,2,2,
END
10,42.200,N,062,08.400,W,1,2,2,
END
08,00.660,N,056,44.580,W,1,2,2,
08,00.660,N,056,40.120,W,1,2,2,
07,54.870,N,056,40.120,W,1,2,2,
07,54.870,N,056,44.580,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,06.940,N,056,49.930,W,1,2,2,
08,06.940,N,056,46.610,W,1,2,2,
07,58.940,N,056,46.610,W,1,2,2,
07,58.940,N,056,49.930,W,1,2,2,
08,00.660,N,056,44.580,W,1,2,2,
END
22,06.900,N,091,23.900,W,1,2,2,
END
18,16.450,N,087,50.100,W,1,2,2,
END
18,36.800,N,068,19.500,W,1,2,2,
END
08,33.400,N,059,59.750,W,1,2,2,
END
15,51.900,N,087,57.900,W,1,2,2,
END
20,12.680,N,087,25.800,W,1,2,2,
END
18,13.600,N,063,04.150,W,1,2,2,
18,13.600,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.700,W,1,2,2,
18,13.200,N,063,04.500,W,1,2,2,
18,13.600,N,063,04.150,W,1,2,2,
END
11,59.400,N,068,38.600,W,1,2,2,
END
21,31.600,N,086,48.300,W,1,2,2,
END
19,47.100,N,087,27.800,W,1,2,2,
END
19,48.200,N,070,41.700,W,1,2,2,
END
16,06.500,N,088,16.000,W,1,2,2,
END
18,08.300,N,068,45.300,W,1,2,2,
END
20,03.733,N,072,58.033,W,1,2,2,
END
15,55.500,N,087,36.200,W,1,2,2,
END
20,58.400,N,097,18.500,W,1,2,2,
END
18,12.750,N,094,08.000,W,1,2,2,
END
20,50.200,N,086,55.000,W,1,2,2,
END
10,13.390,N,064,42.220,W,1,2,2,
END
11,08.900,N,060,50.700,W,1,2,3,
END
10,08.300,N,060,59.500,W,1,2,2,
END
10,28.290,N,061,33.830,W,1,2,2,
END
01,19.177,N,069,16.510,W,1,2,2,
02,19.151,N,069,07.440,W,1,2,2,
04,19.173,N,069,13.740,W,1,2,2,
01,19.177,N,069,16.510,W,1,2,2,
END
10,41.810,N,061,45.250,W,1,2,2,
END
10,36.250,N,066,56.710,W,1,2,2,
END
06,04.810,N,055,12.820,W,1,2,2,
END
15,50.900,N,087,22.500,W,1,2,2,
16,07.300,N,086,52.900,W,1,2,2,
15,58.600,N,086,28.600,W,1,2,2,
15,59.200,N,085,01.700,W,1,2,2,
15,48.900,N,084,18.200,W,1,2,2,
15,15.200,N,083,23.700,W,1,2,2,
16,01.500,N,086,00.600,W,1,2,2,
16,16.100,N,086,36.100,W,1,2,2,
15,50.900,N,087,22.500,W,1,2,2,
END
10,50.480,N,064,09.380,W,1,2,2,
END
14,36.320,N,061,03.740,W,1,2,2,
END
09,23.520,N,079,53.870,W,1,2,2,
END
09,23.520,N,079,53.750,W,1,2,2,
END
11,12.080,N,070,46.670,W,1,2,2,
END
10,54.000,N,065,12.300,W,1,2,2,
END
41,42.000,N,070,30.300,W,1,2,2,
36,43.700,N,076,00.600,W,1,2,2,
32,50.000,N,079,56.000,W,1,2,2,
25,37.000,N,080,23.000,W,1,2,2,
29,53.100,N,089,56.700,W,1,2,2,
41,42.000,N,070,30.300,W,1,2,2,
END
11,04.920,N,064,13.000,W,1,2,2,
END
29,53.000,N,089,56.700,W,1,2,2,
END
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
09,22.900,N,079,53.900,W,1,2,2,
END
12,28.850,N,081,43.830,W,1,2,2,
END
12,10.310,N,068,51.820,W,1,2,2,
END
10,59.880,N,064,17.050,W,1,2,2,
11,11.680,N,064,57.000,W,1,2,2,
11,47.560,N,064,25.280,W,1,2,2,
11,07.070,N,063,40.770,W,1,2,2,
11,14.910,N,063,59.520,W,1,2,2,
11,55.000,N,064,01.980,W,1,2,2,
11,28.250,N,063,07.480,W,1,2,2,
10,59.880,N,064,17.050,W,1,2,2,
END
11,48.700,N,066,11.080,W,1,2,2,
END
11,48.430,N,066,12.000,W,1,2,2,
END
11,22.900,N,063,07.200,W,1,2,2,
END
11,06.400,N,074,51.300,W,1,2,2,
END
17,12.200,N,087,31.800,W,1,2,2,
END
19,08.560,N,095,48.480,W,1,2,2,
END
16,06.400,N,088,16.600,W,1,2,2,
END
21,34.710,N,081,38.300,W,1,2,2,
END
17,27.060,N,063,56.140,W,1,2,2,
17,29.000,N,063,55.090,W,1,2,2,
17,27.940,N,063,43.320,W,1,2,2,
17,38.030,N,063,27.410,W,1,2,2,
17,43.350,N,063,32.740,W,1,2,2,
17,45.980,N,063,29.980,W,1,2,2,
17,40.340,N,063,21.100,W,1,2,2,
17,30.880,N,063,10.920,W,1,2,2,
17,23.800,N,063,11.250,W,1,2,2,
17,16.270,N,063,15.850,W,1,2,2,
17,13.440,N,063,26.890,W,1,2,2,
17,10.550,N,063,41.810,W,1,2,2,
17,20.850,N,063,49.890,W,1,2,2,
17,27.060,N,063,56.140,W,1,2,2,
END
18,27.860,N,069,52.580,W,1,2,2,
END
16,12.600,N,088,30.200,W,1,2,2,
END
12,35.750,N,061,24.440,W,1,2,2,
END
47,53.930,N,046,47.740,W,1,2,2,
END
41,42.800,N,070,30.300,W,1,2,2,
29,53.100,N,089,56.700,W,1,2,2,
END
17,28.200,N,087,29.500,W,1,2,2,
END
19,18.760,N,087,26.760,W,1,2,2,
END
24,29.230,N,097,44.560,W,1,2,2,
END
24,37.620,N,097,42.970,W,1,2,2,
END
13,34.410,N,080,05.510,W,1,2,2,
END
07,02.670,N,057,58.650,W,1,2,2,
END
12,09.370,N,068,19.610,W,1,2,2,
END
11,08.070,N,060,46.550,W,1,2,3,
END
10,05.500,N,065,10.700,W,1,2,2,
END
10,42.200,N,062,08.400,W,1,2,2,
END
08,00.660,N,056,44.580,W,1,2,2,
08,00.660,N,056,40.120,W,1,2,2,
07,54.870,N,056,40.120,W,1,2,2,
07,54.870,N,056,44.580,W,1,2,2,
08,15.960,N,057,02.230,W,1,2,2,
08,15.960,N,056,54.250,W,1,2,2,
07,58.600,N,056,54.250,W,1,2,2,
07,58.600,N,057,02.230,W,1,2,2,
08,06.940,N,056,49.930,W,1,2,2,
